split,xml_file,filename,class,img_width,img_height,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio
train,rolled-in_scale_226.xml,rolled-in_scale_226.jpg,rolled-in_scale,200,200,71,1,150,55,79,54,4266,1.462962962962963
train,rolled-in_scale_226.xml,rolled-in_scale_226.jpg,rolled-in_scale,200,200,84,71,158,152,74,81,5994,0.9135802469135802
train,rolled-in_scale_227.xml,rolled-in_scale_227.jpg,rolled-in_scale,200,200,57,22,122,134,65,112,7280,0.5803571428571429
train,rolled-in_scale_227.xml,rolled-in_scale_227.jpg,rolled-in_scale,200,200,44,110,184,198,140,88,12320,1.5909090909090908
train,rolled-in_scale_228.xml,rolled-in_scale_228.jpg,rolled-in_scale,200,200,47,1,157,88,110,87,9570,1.264367816091954
train,rolled-in_scale_228.xml,rolled-in_scale_228.jpg,rolled-in_scale,200,200,60,102,176,199,116,97,11252,1.1958762886597938
train,rolled-in_scale_229.xml,rolled-in_scale_229.jpg,rolled-in_scale,200,200,93,43,199,200,106,157,16642,0.6751592356687898
train,rolled-in_scale_229.xml,rolled-in_scale_229.jpg,rolled-in_scale,200,200,90,15,177,90,87,75,6525,1.16
train,rolled-in_scale_23.xml,rolled-in_scale_23.jpg,rolled-in_scale,200,200,134,83,194,200,60,117,7020,0.5128205128205128
train,rolled-in_scale_23.xml,rolled-in_scale_23.jpg,rolled-in_scale,200,200,59,50,108,140,49,90,4410,0.5444444444444444
train,rolled-in_scale_230.xml,rolled-in_scale_230.jpg,rolled-in_scale,200,200,14,1,114,134,100,133,13300,0.7518796992481203
train,rolled-in_scale_230.xml,rolled-in_scale_230.jpg,rolled-in_scale,200,200,4,138,129,199,125,61,7625,2.0491803278688523
train,rolled-in_scale_231.xml,rolled-in_scale_231.jpg,rolled-in_scale,200,200,1,1,57,37,56,36,2016,1.5555555555555556
train,rolled-in_scale_231.xml,rolled-in_scale_231.jpg,rolled-in_scale,200,200,1,94,66,178,65,84,5460,0.7738095238095238
train,rolled-in_scale_231.xml,rolled-in_scale_231.jpg,rolled-in_scale,200,200,109,117,161,196,52,79,4108,0.6582278481012658
train,rolled-in_scale_232.xml,rolled-in_scale_232.jpg,rolled-in_scale,200,200,43,23,118,129,75,106,7950,0.7075471698113207
train,rolled-in_scale_233.xml,rolled-in_scale_233.jpg,rolled-in_scale,200,200,17,73,83,198,66,125,8250,0.528
train,rolled-in_scale_233.xml,rolled-in_scale_233.jpg,rolled-in_scale,200,200,20,27,83,53,63,26,1638,2.423076923076923
train,rolled-in_scale_234.xml,rolled-in_scale_234.jpg,rolled-in_scale,200,200,9,82,82,194,73,112,8176,0.6517857142857143
train,rolled-in_scale_234.xml,rolled-in_scale_234.jpg,rolled-in_scale,200,200,48,1,88,46,40,45,1800,0.8888888888888888
train,rolled-in_scale_235.xml,rolled-in_scale_235.jpg,rolled-in_scale,200,200,14,83,102,159,88,76,6688,1.1578947368421053
train,rolled-in_scale_235.xml,rolled-in_scale_235.jpg,rolled-in_scale,200,200,23,12,111,66,88,54,4752,1.6296296296296295
train,rolled-in_scale_236.xml,rolled-in_scale_236.jpg,rolled-in_scale,200,200,46,50,145,138,99,88,8712,1.125
train,rolled-in_scale_237.xml,rolled-in_scale_237.jpg,rolled-in_scale,200,200,83,24,163,66,80,42,3360,1.9047619047619047
train,rolled-in_scale_237.xml,rolled-in_scale_237.jpg,rolled-in_scale,200,200,84,71,175,179,91,108,9828,0.8425925925925926
train,rolled-in_scale_238.xml,rolled-in_scale_238.jpg,rolled-in_scale,200,200,29,27,153,171,124,144,17856,0.8611111111111112
train,rolled-in_scale_238.xml,rolled-in_scale_238.jpg,rolled-in_scale,200,200,38,138,128,195,90,57,5130,1.5789473684210527
train,rolled-in_scale_239.xml,rolled-in_scale_239.jpg,rolled-in_scale,200,200,68,76,128,147,60,71,4260,0.8450704225352113
train,rolled-in_scale_24.xml,rolled-in_scale_24.jpg,rolled-in_scale,200,200,31,1,79,50,48,49,2352,0.9795918367346939
train,rolled-in_scale_24.xml,rolled-in_scale_24.jpg,rolled-in_scale,200,200,3,101,72,191,69,90,6210,0.7666666666666667
train,rolled-in_scale_24.xml,rolled-in_scale_24.jpg,rolled-in_scale,200,200,160,59,187,89,27,30,810,0.9
train,rolled-in_scale_240.xml,rolled-in_scale_240.jpg,rolled-in_scale,200,200,58,24,139,162,81,138,11178,0.5869565217391305
train,rolled-in_scale_25.xml,rolled-in_scale_25.jpg,rolled-in_scale,200,200,53,48,106,163,53,115,6095,0.4608695652173913
train,rolled-in_scale_25.xml,rolled-in_scale_25.jpg,rolled-in_scale,200,200,137,127,178,193,41,66,2706,0.6212121212121212
train,rolled-in_scale_26.xml,rolled-in_scale_26.jpg,rolled-in_scale,200,200,19,129,69,173,50,44,2200,1.1363636363636365
train,rolled-in_scale_26.xml,rolled-in_scale_26.jpg,rolled-in_scale,200,200,52,20,86,91,34,71,2414,0.4788732394366197
train,rolled-in_scale_26.xml,rolled-in_scale_26.jpg,rolled-in_scale,200,200,114,60,157,119,43,59,2537,0.7288135593220338
train,rolled-in_scale_27.xml,rolled-in_scale_27.jpg,rolled-in_scale,200,200,81,32,137,104,56,72,4032,0.7777777777777778
train,rolled-in_scale_28.xml,rolled-in_scale_28.jpg,rolled-in_scale,200,200,90,67,150,136,60,69,4140,0.8695652173913043
train,rolled-in_scale_29.xml,rolled-in_scale_29.jpg,rolled-in_scale,200,200,36,74,72,123,36,49,1764,0.7346938775510204
train,rolled-in_scale_29.xml,rolled-in_scale_29.jpg,rolled-in_scale,200,200,90,134,131,163,41,29,1189,1.4137931034482758
train,rolled-in_scale_29.xml,rolled-in_scale_29.jpg,rolled-in_scale,200,200,128,2,192,37,64,35,2240,1.8285714285714285
train,rolled-in_scale_3.xml,rolled-in_scale_3.jpg,rolled-in_scale,200,200,68,63,139,139,71,76,5396,0.9342105263157895
train,rolled-in_scale_3.xml,rolled-in_scale_3.jpg,rolled-in_scale,200,200,99,1,145,39,46,38,1748,1.2105263157894737
train,rolled-in_scale_30.xml,rolled-in_scale_30.jpg,rolled-in_scale,200,200,43,84,81,112,38,28,1064,1.3571428571428572
train,rolled-in_scale_30.xml,rolled-in_scale_30.jpg,rolled-in_scale,200,200,52,20,149,47,97,27,2619,3.5925925925925926
train,rolled-in_scale_31.xml,rolled-in_scale_31.jpg,rolled-in_scale,200,200,81,128,151,191,70,63,4410,1.1111111111111112
train,rolled-in_scale_32.xml,rolled-in_scale_32.jpg,rolled-in_scale,200,200,85,37,137,103,52,66,3432,0.7878787878787878
train,rolled-in_scale_33.xml,rolled-in_scale_33.jpg,rolled-in_scale,200,200,119,31,172,123,53,92,4876,0.5760869565217391
train,rolled-in_scale_34.xml,rolled-in_scale_34.jpg,rolled-in_scale,200,200,43,18,91,70,48,52,2496,0.9230769230769231
train,rolled-in_scale_35.xml,rolled-in_scale_35.jpg,rolled-in_scale,200,200,126,8,181,58,55,50,2750,1.1
train,rolled-in_scale_35.xml,rolled-in_scale_35.jpg,rolled-in_scale,200,200,117,77,166,127,49,50,2450,0.98
train,rolled-in_scale_35.xml,rolled-in_scale_35.jpg,rolled-in_scale,200,200,123,165,193,199,70,34,2380,2.0588235294117645
train,rolled-in_scale_36.xml,rolled-in_scale_36.jpg,rolled-in_scale,200,200,92,9,140,56,48,47,2256,1.0212765957446808
train,rolled-in_scale_36.xml,rolled-in_scale_36.jpg,rolled-in_scale,200,200,84,163,154,199,70,36,2520,1.9444444444444444
train,rolled-in_scale_36.xml,rolled-in_scale_36.jpg,rolled-in_scale,200,200,76,69,136,134,60,65,3900,0.9230769230769231
train,rolled-in_scale_36.xml,rolled-in_scale_36.jpg,rolled-in_scale,200,200,65,30,124,91,59,61,3599,0.9672131147540983
train,rolled-in_scale_37.xml,rolled-in_scale_37.jpg,rolled-in_scale,200,200,32,13,82,99,50,86,4300,0.5813953488372093
train,rolled-in_scale_37.xml,rolled-in_scale_37.jpg,rolled-in_scale,200,200,46,164,119,199,73,35,2555,2.085714285714286
train,rolled-in_scale_37.xml,rolled-in_scale_37.jpg,rolled-in_scale,200,200,37,74,94,132,57,58,3306,0.9827586206896551
train,rolled-in_scale_37.xml,rolled-in_scale_37.jpg,rolled-in_scale,200,200,55,21,106,61,51,40,2040,1.275
train,rolled-in_scale_38.xml,rolled-in_scale_38.jpg,rolled-in_scale,200,200,117,94,191,189,74,95,7030,0.7789473684210526
train,rolled-in_scale_38.xml,rolled-in_scale_38.jpg,rolled-in_scale,200,200,116,16,191,48,75,32,2400,2.34375
train,rolled-in_scale_39.xml,rolled-in_scale_39.jpg,rolled-in_scale,200,200,68,96,136,190,68,94,6392,0.723404255319149
train,rolled-in_scale_39.xml,rolled-in_scale_39.jpg,rolled-in_scale,200,200,57,7,110,52,53,45,2385,1.1777777777777778
train,rolled-in_scale_39.xml,rolled-in_scale_39.jpg,rolled-in_scale,200,200,46,148,156,186,110,38,4180,2.8947368421052633
train,rolled-in_scale_4.xml,rolled-in_scale_4.jpg,rolled-in_scale,200,200,40,132,138,199,98,67,6566,1.462686567164179
train,rolled-in_scale_4.xml,rolled-in_scale_4.jpg,rolled-in_scale,200,200,81,1,125,92,44,91,4004,0.4835164835164835
train,rolled-in_scale_40.xml,rolled-in_scale_40.jpg,rolled-in_scale,200,200,12,10,60,63,48,53,2544,0.9056603773584906
train,rolled-in_scale_40.xml,rolled-in_scale_40.jpg,rolled-in_scale,200,200,132,20,187,64,55,44,2420,1.25
train,rolled-in_scale_40.xml,rolled-in_scale_40.jpg,rolled-in_scale,200,200,1,101,83,140,82,39,3198,2.1025641025641026
train,rolled-in_scale_40.xml,rolled-in_scale_40.jpg,rolled-in_scale,200,200,3,159,80,191,77,32,2464,2.40625
train,rolled-in_scale_41.xml,rolled-in_scale_41.jpg,rolled-in_scale,200,200,128,66,197,199,69,133,9177,0.518796992481203
train,rolled-in_scale_41.xml,rolled-in_scale_41.jpg,rolled-in_scale,200,200,120,1,192,34,72,33,2376,2.1818181818181817
train,rolled-in_scale_42.xml,rolled-in_scale_42.jpg,rolled-in_scale,200,200,82,77,155,198,73,121,8833,0.6033057851239669
train,rolled-in_scale_42.xml,rolled-in_scale_42.jpg,rolled-in_scale,200,200,71,8,138,36,67,28,1876,2.392857142857143
train,rolled-in_scale_43.xml,rolled-in_scale_43.jpg,rolled-in_scale,200,200,37,92,109,197,72,105,7560,0.6857142857142857
train,rolled-in_scale_43.xml,rolled-in_scale_43.jpg,rolled-in_scale,200,200,20,7,94,40,74,33,2442,2.242424242424242
train,rolled-in_scale_43.xml,rolled-in_scale_43.jpg,rolled-in_scale,200,200,23,14,88,96,65,82,5330,0.7926829268292683
train,rolled-in_scale_44.xml,rolled-in_scale_44.jpg,rolled-in_scale,200,200,121,119,168,199,47,80,3760,0.5875
train,rolled-in_scale_44.xml,rolled-in_scale_44.jpg,rolled-in_scale,200,200,143,9,186,64,43,55,2365,0.7818181818181819
train,rolled-in_scale_45.xml,rolled-in_scale_45.jpg,rolled-in_scale,200,200,119,68,170,131,51,63,3213,0.8095238095238095
train,rolled-in_scale_45.xml,rolled-in_scale_45.jpg,rolled-in_scale,200,200,126,144,168,199,42,55,2310,0.7636363636363637
train,rolled-in_scale_46.xml,rolled-in_scale_46.jpg,rolled-in_scale,200,200,18,111,67,200,49,89,4361,0.550561797752809
train,rolled-in_scale_46.xml,rolled-in_scale_46.jpg,rolled-in_scale,200,200,41,1,85,58,44,57,2508,0.7719298245614035
train,rolled-in_scale_47.xml,rolled-in_scale_47.jpg,rolled-in_scale,200,200,48,17,99,91,51,74,3774,0.6891891891891891
train,rolled-in_scale_47.xml,rolled-in_scale_47.jpg,rolled-in_scale,200,200,33,103,109,199,76,96,7296,0.7916666666666666
train,rolled-in_scale_48.xml,rolled-in_scale_48.jpg,rolled-in_scale,200,200,133,127,200,197,67,70,4690,0.9571428571428572
train,rolled-in_scale_48.xml,rolled-in_scale_48.jpg,rolled-in_scale,200,200,136,29,175,74,39,45,1755,0.8666666666666667
train,rolled-in_scale_48.xml,rolled-in_scale_48.jpg,rolled-in_scale,200,200,110,62,200,135,90,73,6570,1.2328767123287672
train,rolled-in_scale_49.xml,rolled-in_scale_49.jpg,rolled-in_scale,200,200,14,65,153,123,139,58,8062,2.396551724137931
train,rolled-in_scale_49.xml,rolled-in_scale_49.jpg,rolled-in_scale,200,200,84,24,119,62,35,38,1330,0.9210526315789473
train,rolled-in_scale_49.xml,rolled-in_scale_49.jpg,rolled-in_scale,200,200,37,125,150,187,113,62,7006,1.8225806451612903
train,rolled-in_scale_5.xml,rolled-in_scale_5.jpg,rolled-in_scale,200,200,32,102,120,189,88,87,7656,1.0114942528735633
train,rolled-in_scale_5.xml,rolled-in_scale_5.jpg,rolled-in_scale,200,200,52,25,105,92,53,67,3551,0.7910447761194029
train,rolled-in_scale_50.xml,rolled-in_scale_50.jpg,rolled-in_scale,200,200,73,60,163,127,90,67,6030,1.3432835820895523
train,rolled-in_scale_50.xml,rolled-in_scale_50.jpg,rolled-in_scale,200,200,59,1,158,58,99,57,5643,1.736842105263158
train,rolled-in_scale_50.xml,rolled-in_scale_50.jpg,rolled-in_scale,200,200,2,3,52,53,50,50,2500,1.0
train,rolled-in_scale_50.xml,rolled-in_scale_50.jpg,rolled-in_scale,200,200,89,162,139,199,50,37,1850,1.3513513513513513
train,rolled-in_scale_51.xml,rolled-in_scale_51.jpg,rolled-in_scale,200,200,132,3,200,86,68,83,5644,0.8192771084337349
train,rolled-in_scale_51.xml,rolled-in_scale_51.jpg,rolled-in_scale,200,200,1,161,81,200,80,39,3120,2.051282051282051
train,rolled-in_scale_51.xml,rolled-in_scale_51.jpg,rolled-in_scale,200,200,133,126,199,156,66,30,1980,2.2
train,rolled-in_scale_52.xml,rolled-in_scale_52.jpg,rolled-in_scale,200,200,159,7,200,83,41,76,3116,0.5394736842105263
train,rolled-in_scale_52.xml,rolled-in_scale_52.jpg,rolled-in_scale,200,200,24,84,124,140,100,56,5600,1.7857142857142858
train,rolled-in_scale_52.xml,rolled-in_scale_52.jpg,rolled-in_scale,200,200,140,80,199,197,59,117,6903,0.5042735042735043
train,rolled-in_scale_53.xml,rolled-in_scale_53.jpg,rolled-in_scale,200,200,130,36,187,177,57,141,8037,0.40425531914893614
train,rolled-in_scale_53.xml,rolled-in_scale_53.jpg,rolled-in_scale,200,200,117,1,194,33,77,32,2464,2.40625
train,rolled-in_scale_54.xml,rolled-in_scale_54.jpg,rolled-in_scale,200,200,74,14,138,179,64,165,10560,0.3878787878787879
train,rolled-in_scale_55.xml,rolled-in_scale_55.jpg,rolled-in_scale,200,200,6,22,66,177,60,155,9300,0.3870967741935484
train,rolled-in_scale_55.xml,rolled-in_scale_55.jpg,rolled-in_scale,200,200,145,12,175,60,30,48,1440,0.625
train,rolled-in_scale_56.xml,rolled-in_scale_56.jpg,rolled-in_scale,200,200,87,13,152,68,65,55,3575,1.1818181818181819
train,rolled-in_scale_56.xml,rolled-in_scale_56.jpg,rolled-in_scale,200,200,82,122,148,182,66,60,3960,1.1
train,rolled-in_scale_57.xml,rolled-in_scale_57.jpg,rolled-in_scale,200,200,29,145,196,194,167,49,8183,3.4081632653061225
train,rolled-in_scale_57.xml,rolled-in_scale_57.jpg,rolled-in_scale,200,200,46,42,83,126,37,84,3108,0.44047619047619047
train,rolled-in_scale_58.xml,rolled-in_scale_58.jpg,rolled-in_scale,200,200,84,57,132,184,48,127,6096,0.3779527559055118
train,rolled-in_scale_59.xml,rolled-in_scale_59.jpg,rolled-in_scale,200,200,76,56,175,158,99,102,10098,0.9705882352941176
train,rolled-in_scale_6.xml,rolled-in_scale_6.jpg,rolled-in_scale,200,200,23,15,114,94,91,79,7189,1.1518987341772151
train,rolled-in_scale_6.xml,rolled-in_scale_6.jpg,rolled-in_scale,200,200,47,89,116,161,69,72,4968,0.9583333333333334
train,rolled-in_scale_6.xml,rolled-in_scale_6.jpg,rolled-in_scale,200,200,45,148,90,199,45,51,2295,0.8823529411764706
train,rolled-in_scale_60.xml,rolled-in_scale_60.jpg,rolled-in_scale,200,200,42,10,155,107,113,97,10961,1.1649484536082475
train,rolled-in_scale_60.xml,rolled-in_scale_60.jpg,rolled-in_scale,200,200,53,145,134,200,81,55,4455,1.4727272727272727
train,rolled-in_scale_61.xml,rolled-in_scale_61.jpg,rolled-in_scale,200,200,74,56,138,199,64,143,9152,0.44755244755244755
train,rolled-in_scale_62.xml,rolled-in_scale_62.jpg,rolled-in_scale,200,200,94,60,148,121,54,61,3294,0.8852459016393442
train,rolled-in_scale_62.xml,rolled-in_scale_62.jpg,rolled-in_scale,200,200,128,1,173,27,45,26,1170,1.7307692307692308
train,rolled-in_scale_62.xml,rolled-in_scale_62.jpg,rolled-in_scale,200,200,132,147,181,200,49,53,2597,0.9245283018867925
train,rolled-in_scale_63.xml,rolled-in_scale_63.jpg,rolled-in_scale,200,200,54,9,108,66,54,57,3078,0.9473684210526315
train,rolled-in_scale_63.xml,rolled-in_scale_63.jpg,rolled-in_scale,200,200,100,69,158,148,58,79,4582,0.7341772151898734
train,rolled-in_scale_64.xml,rolled-in_scale_64.jpg,rolled-in_scale,200,200,86,1,198,64,112,63,7056,1.7777777777777777
train,rolled-in_scale_64.xml,rolled-in_scale_64.jpg,rolled-in_scale,200,200,90,92,167,147,77,55,4235,1.4
train,rolled-in_scale_65.xml,rolled-in_scale_65.jpg,rolled-in_scale,200,200,48,1,157,67,109,66,7194,1.6515151515151516
train,rolled-in_scale_65.xml,rolled-in_scale_65.jpg,rolled-in_scale,200,200,46,88,132,150,86,62,5332,1.3870967741935485
train,rolled-in_scale_66.xml,rolled-in_scale_66.jpg,rolled-in_scale,200,200,1,3,102,69,101,66,6666,1.5303030303030303
train,rolled-in_scale_66.xml,rolled-in_scale_66.jpg,rolled-in_scale,200,200,1,88,70,145,69,57,3933,1.2105263157894737
train,rolled-in_scale_67.xml,rolled-in_scale_67.jpg,rolled-in_scale,200,200,47,47,124,103,77,56,4312,1.375
train,rolled-in_scale_67.xml,rolled-in_scale_67.jpg,rolled-in_scale,200,200,32,1,162,35,130,34,4420,3.823529411764706
train,rolled-in_scale_67.xml,rolled-in_scale_67.jpg,rolled-in_scale,200,200,166,152,198,198,32,46,1472,0.6956521739130435
train,rolled-in_scale_68.xml,rolled-in_scale_68.jpg,rolled-in_scale,200,200,82,113,200,200,118,87,10266,1.3563218390804597
train,rolled-in_scale_69.xml,rolled-in_scale_69.jpg,rolled-in_scale,200,200,32,91,157,186,125,95,11875,1.3157894736842106
train,rolled-in_scale_69.xml,rolled-in_scale_69.jpg,rolled-in_scale,200,200,48,177,164,200,116,23,2668,5.043478260869565
train,rolled-in_scale_7.xml,rolled-in_scale_7.jpg,rolled-in_scale,200,200,68,86,127,160,59,74,4366,0.7972972972972973
train,rolled-in_scale_7.xml,rolled-in_scale_7.jpg,rolled-in_scale,200,200,95,62,139,82,44,20,880,2.2
train,rolled-in_scale_70.xml,rolled-in_scale_70.jpg,rolled-in_scale,200,200,2,76,103,200,101,124,12524,0.8145161290322581
train,rolled-in_scale_70.xml,rolled-in_scale_70.jpg,rolled-in_scale,200,200,145,58,182,110,37,52,1924,0.7115384615384616
train,rolled-in_scale_70.xml,rolled-in_scale_70.jpg,rolled-in_scale,200,200,141,169,197,195,56,26,1456,2.1538461538461537
train,rolled-in_scale_71.xml,rolled-in_scale_71.jpg,rolled-in_scale,200,200,81,1,187,82,106,81,8586,1.308641975308642
train,rolled-in_scale_71.xml,rolled-in_scale_71.jpg,rolled-in_scale,200,200,79,142,135,171,56,29,1624,1.9310344827586208
train,rolled-in_scale_72.xml,rolled-in_scale_72.jpg,rolled-in_scale,200,200,10,21,110,108,100,87,8700,1.1494252873563218
train,rolled-in_scale_72.xml,rolled-in_scale_72.jpg,rolled-in_scale,200,200,9,169,59,200,50,31,1550,1.6129032258064515
train,rolled-in_scale_72.xml,rolled-in_scale_72.jpg,rolled-in_scale,200,200,153,79,199,105,46,26,1196,1.7692307692307692
train,rolled-in_scale_73.xml,rolled-in_scale_73.jpg,rolled-in_scale,200,200,104,27,147,65,43,38,1634,1.131578947368421
train,rolled-in_scale_73.xml,rolled-in_scale_73.jpg,rolled-in_scale,200,200,126,83,178,181,52,98,5096,0.5306122448979592
train,rolled-in_scale_74.xml,rolled-in_scale_74.jpg,rolled-in_scale,200,200,61,61,108,118,47,57,2679,0.8245614035087719
train,rolled-in_scale_74.xml,rolled-in_scale_74.jpg,rolled-in_scale,200,200,91,110,158,184,67,74,4958,0.9054054054054054
train,rolled-in_scale_75.xml,rolled-in_scale_75.jpg,rolled-in_scale,200,200,44,86,172,159,128,73,9344,1.7534246575342465
train,rolled-in_scale_75.xml,rolled-in_scale_75.jpg,rolled-in_scale,200,200,37,11,97,97,60,86,5160,0.6976744186046512
train,rolled-in_scale_76.xml,rolled-in_scale_76.jpg,rolled-in_scale,200,200,94,80,199,138,105,58,6090,1.8103448275862069
train,rolled-in_scale_76.xml,rolled-in_scale_76.jpg,rolled-in_scale,200,200,93,9,199,71,106,62,6572,1.7096774193548387
train,rolled-in_scale_77.xml,rolled-in_scale_77.jpg,rolled-in_scale,200,200,91,3,159,49,68,46,3128,1.4782608695652173
train,rolled-in_scale_77.xml,rolled-in_scale_77.jpg,rolled-in_scale,200,200,57,71,156,198,99,127,12573,0.7795275590551181
train,rolled-in_scale_78.xml,rolled-in_scale_78.jpg,rolled-in_scale,200,200,83,11,179,69,96,58,5568,1.6551724137931034
train,rolled-in_scale_78.xml,rolled-in_scale_78.jpg,rolled-in_scale,200,200,95,80,178,197,83,117,9711,0.7094017094017094
train,rolled-in_scale_79.xml,rolled-in_scale_79.jpg,rolled-in_scale,200,200,30,27,138,96,108,69,7452,1.565217391304348
train,rolled-in_scale_79.xml,rolled-in_scale_79.jpg,rolled-in_scale,200,200,36,108,140,172,104,64,6656,1.625
train,rolled-in_scale_8.xml,rolled-in_scale_8.jpg,rolled-in_scale,200,200,28,124,166,186,138,62,8556,2.225806451612903
train,rolled-in_scale_8.xml,rolled-in_scale_8.jpg,rolled-in_scale,200,200,96,25,149,107,53,82,4346,0.6463414634146342
train,rolled-in_scale_80.xml,rolled-in_scale_80.jpg,rolled-in_scale,200,200,115,61,194,198,79,137,10823,0.5766423357664233
train,rolled-in_scale_80.xml,rolled-in_scale_80.jpg,rolled-in_scale,200,200,105,1,195,49,90,48,4320,1.875
train,rolled-in_scale_81.xml,rolled-in_scale_81.jpg,rolled-in_scale,200,200,65,11,146,95,81,84,6804,0.9642857142857143
train,rolled-in_scale_81.xml,rolled-in_scale_81.jpg,rolled-in_scale,200,200,56,104,151,172,95,68,6460,1.3970588235294117
train,rolled-in_scale_81.xml,rolled-in_scale_81.jpg,rolled-in_scale,200,200,21,178,117,199,96,21,2016,4.571428571428571
train,rolled-in_scale_82.xml,rolled-in_scale_82.jpg,rolled-in_scale,200,200,68,7,145,70,77,63,4851,1.2222222222222223
