split,filename,object_index,class_name,source_image_path,crop_path,xmin,ymin,xmax,ymax,padded_xmin,padded_ymin,padded_xmax,padded_ymax,crop_width,crop_height
train,patches_58.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_58.jpg,C:\NEU-DET\crops\train\patches\patches_58_obj01_patches.jpg,69,26,109,84,64,21,114,89,50,68
train,patches_58.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_58.jpg,C:\NEU-DET\crops\train\patches\patches_58_obj02_patches.jpg,30,136,70,200,25,131,75,200,50,69
train,patches_58.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_58.jpg,C:\NEU-DET\crops\train\patches\patches_58_obj03_patches.jpg,138,92,186,136,133,87,191,141,58,54
train,patches_59.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_59.jpg,C:\NEU-DET\crops\train\patches\patches_59_obj00_patches.jpg,78,2,117,127,73,0,122,132,49,132
train,patches_59.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_59.jpg,C:\NEU-DET\crops\train\patches\patches_59_obj01_patches.jpg,69,142,123,200,64,137,128,200,64,63
train,patches_6.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_6.jpg,C:\NEU-DET\crops\train\patches\patches_6_obj00_patches.jpg,13,6,90,200,8,1,95,200,87,199
train,patches_6.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_6.jpg,C:\NEU-DET\crops\train\patches\patches_6_obj01_patches.jpg,84,33,197,160,79,28,200,165,121,137
train,patches_60.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_60.jpg,C:\NEU-DET\crops\train\patches\patches_60_obj00_patches.jpg,3,112,43,159,0,107,48,164,48,57
train,patches_60.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_60.jpg,C:\NEU-DET\crops\train\patches\patches_60_obj01_patches.jpg,162,151,199,199,157,146,200,200,43,54
train,patches_60.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_60.jpg,C:\NEU-DET\crops\train\patches\patches_60_obj02_patches.jpg,143,50,191,147,138,45,196,152,58,107
train,patches_60.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_60.jpg,C:\NEU-DET\crops\train\patches\patches_60_obj03_patches.jpg,146,1,190,43,141,0,195,48,54,48
train,patches_61.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_61.jpg,C:\NEU-DET\crops\train\patches\patches_61_obj00_patches.jpg,76,1,124,63,71,0,129,68,58,68
train,patches_62.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_62.jpg,C:\NEU-DET\crops\train\patches\patches_62_obj00_patches.jpg,89,34,122,126,84,29,127,131,43,102
train,patches_63.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_63.jpg,C:\NEU-DET\crops\train\patches\patches_63_obj00_patches.jpg,83,79,129,139,78,74,134,144,56,70
train,patches_64.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_64.jpg,C:\NEU-DET\crops\train\patches\patches_64_obj00_patches.jpg,67,103,134,139,62,98,139,144,77,46
train,patches_65.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_65.jpg,C:\NEU-DET\crops\train\patches\patches_65_obj00_patches.jpg,55,71,138,148,50,66,143,153,93,87
train,patches_66.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_66.jpg,C:\NEU-DET\crops\train\patches\patches_66_obj00_patches.jpg,35,14,72,69,30,9,77,74,47,65
train,patches_66.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_66.jpg,C:\NEU-DET\crops\train\patches\patches_66_obj01_patches.jpg,99,75,160,148,94,70,165,153,71,83
train,patches_67.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_67.jpg,C:\NEU-DET\crops\train\patches\patches_67_obj00_patches.jpg,15,75,81,147,10,70,86,152,76,82
train,patches_67.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_67.jpg,C:\NEU-DET\crops\train\patches\patches_67_obj01_patches.jpg,143,35,179,108,138,30,184,113,46,83
train,patches_67.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_67.jpg,C:\NEU-DET\crops\train\patches\patches_67_obj02_patches.jpg,163,163,194,200,158,158,199,200,41,42
train,patches_68.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_68.jpg,C:\NEU-DET\crops\train\patches\patches_68_obj00_patches.jpg,21,32,58,110,16,27,63,115,47,88
train,patches_68.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_68.jpg,C:\NEU-DET\crops\train\patches\patches_68_obj01_patches.jpg,160,13,199,67,155,8,200,72,45,64
train,patches_68.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_68.jpg,C:\NEU-DET\crops\train\patches\patches_68_obj02_patches.jpg,37,163,70,200,32,158,75,200,43,42
train,patches_69.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_69.jpg,C:\NEU-DET\crops\train\patches\patches_69_obj00_patches.jpg,39,145,87,200,34,140,92,200,58,60
train,patches_69.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_69.jpg,C:\NEU-DET\crops\train\patches\patches_69_obj01_patches.jpg,109,147,155,200,104,142,160,200,56,58
train,patches_7.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_7.jpg,C:\NEU-DET\crops\train\patches\patches_7_obj00_patches.jpg,32,12,123,198,27,7,128,200,101,193
train,patches_70.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_70.jpg,C:\NEU-DET\crops\train\patches\patches_70_obj00_patches.jpg,63,74,152,199,58,69,157,200,99,131
train,patches_71.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_71.jpg,C:\NEU-DET\crops\train\patches\patches_71_obj00_patches.jpg,1,1,37,51,0,0,42,56,42,56
train,patches_71.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_71.jpg,C:\NEU-DET\crops\train\patches\patches_71_obj01_patches.jpg,118,1,159,60,113,0,164,65,51,65
train,patches_71.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_71.jpg,C:\NEU-DET\crops\train\patches\patches_71_obj02_patches.jpg,123,75,199,190,118,70,200,195,82,125
train,patches_72.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_72.jpg,C:\NEU-DET\crops\train\patches\patches_72_obj00_patches.jpg,12,48,53,91,7,43,58,96,51,53
train,patches_72.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_72.jpg,C:\NEU-DET\crops\train\patches\patches_72_obj01_patches.jpg,153,50,192,116,148,45,197,121,49,76
train,patches_73.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_73.jpg,C:\NEU-DET\crops\train\patches\patches_73_obj00_patches.jpg,45,1,78,29,40,0,83,34,43,34
train,patches_73.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_73.jpg,C:\NEU-DET\crops\train\patches\patches_73_obj01_patches.jpg,102,1,134,24,97,0,139,29,42,29
train,patches_73.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_73.jpg,C:\NEU-DET\crops\train\patches\patches_73_obj02_patches.jpg,107,138,153,177,102,133,158,182,56,49
train,patches_74.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_74.jpg,C:\NEU-DET\crops\train\patches\patches_74_obj00_patches.jpg,3,117,43,200,0,112,48,200,48,88
train,patches_74.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_74.jpg,C:\NEU-DET\crops\train\patches\patches_74_obj01_patches.jpg,122,2,199,158,117,0,200,163,83,163
train,patches_75.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_75.jpg,C:\NEU-DET\crops\train\patches\patches_75_obj00_patches.jpg,55,100,95,169,50,95,100,174,50,79
train,patches_75.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_75.jpg,C:\NEU-DET\crops\train\patches\patches_75_obj01_patches.jpg,107,24,158,110,102,19,163,115,61,96
train,patches_76.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_76.jpg,C:\NEU-DET\crops\train\patches\patches_76_obj00_patches.jpg,70,33,123,154,65,28,128,159,63,131
train,patches_76.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_76.jpg,C:\NEU-DET\crops\train\patches\patches_76_obj01_patches.jpg,35,1,111,21,30,0,116,26,86,26
train,patches_77.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_77.jpg,C:\NEU-DET\crops\train\patches\patches_77_obj00_patches.jpg,164,74,199,110,159,69,200,115,41,46
train,patches_77.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_77.jpg,C:\NEU-DET\crops\train\patches\patches_77_obj01_patches.jpg,136,153,197,199,131,148,200,200,69,52
train,patches_77.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_77.jpg,C:\NEU-DET\crops\train\patches\patches_77_obj02_patches.jpg,23,1,52,32,18,0,57,37,39,37
train,patches_78.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_78.jpg,C:\NEU-DET\crops\train\patches\patches_78_obj00_patches.jpg,9,36,47,178,4,31,52,183,48,152
train,patches_78.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_78.jpg,C:\NEU-DET\crops\train\patches\patches_78_obj01_patches.jpg,146,119,185,179,141,114,190,184,49,70
train,patches_78.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_78.jpg,C:\NEU-DET\crops\train\patches\patches_78_obj02_patches.jpg,12,166,53,200,7,161,58,200,51,39
train,patches_79.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_79.jpg,C:\NEU-DET\crops\train\patches\patches_79_obj00_patches.jpg,47,47,128,149,42,42,133,154,91,112
train,patches_79.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_79.jpg,C:\NEU-DET\crops\train\patches\patches_79_obj01_patches.jpg,102,157,133,196,97,152,138,200,41,48
train,patches_79.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_79.jpg,C:\NEU-DET\crops\train\patches\patches_79_obj02_patches.jpg,83,1,121,45,78,0,126,50,48,50
train,patches_8.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_8.jpg,C:\NEU-DET\crops\train\patches\patches_8_obj00_patches.jpg,40,18,74,57,35,13,79,62,44,49
train,patches_8.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_8.jpg,C:\NEU-DET\crops\train\patches\patches_8_obj01_patches.jpg,86,42,166,128,81,37,171,133,90,96
train,patches_8.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_8.jpg,C:\NEU-DET\crops\train\patches\patches_8_obj02_patches.jpg,41,133,70,199,36,128,75,200,39,72
train,patches_80.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_80.jpg,C:\NEU-DET\crops\train\patches\patches_80_obj00_patches.jpg,73,74,124,186,68,69,129,191,61,122
train,patches_80.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_80.jpg,C:\NEU-DET\crops\train\patches\patches_80_obj01_patches.jpg,66,24,103,82,61,19,108,87,47,68
train,patches_81.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,C:\NEU-DET\crops\train\patches\patches_81_obj00_patches.jpg,1,32,53,144,0,27,58,149,58,122
train,patches_81.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,C:\NEU-DET\crops\train\patches\patches_81_obj01_patches.jpg,1,1,43,38,0,0,48,43,48,43
train,patches_81.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,C:\NEU-DET\crops\train\patches\patches_81_obj02_patches.jpg,134,1,182,51,129,0,187,56,58,56
train,patches_81.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,C:\NEU-DET\crops\train\patches\patches_81_obj03_patches.jpg,21,151,58,195,16,146,63,200,47,54
train,patches_81.jpg,4,patches,C:\NEU-DET\train\images\patches\patches_81.jpg,C:\NEU-DET\crops\train\patches\patches_81_obj04_patches.jpg,152,133,195,200,147,128,200,200,53,72
train,patches_82.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_82.jpg,C:\NEU-DET\crops\train\patches\patches_82_obj00_patches.jpg,70,4,143,102,65,0,148,107,83,107
train,patches_83.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_83.jpg,C:\NEU-DET\crops\train\patches\patches_83_obj00_patches.jpg,79,55,125,199,74,50,130,200,56,150
train,patches_84.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_84.jpg,C:\NEU-DET\crops\train\patches\patches_84_obj00_patches.jpg,26,102,99,168,21,97,104,173,83,76
train,patches_84.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_84.jpg,C:\NEU-DET\crops\train\patches\patches_84_obj01_patches.jpg,113,72,169,189,108,67,174,194,66,127
train,patches_84.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_84.jpg,C:\NEU-DET\crops\train\patches\patches_84_obj02_patches.jpg,114,1,159,80,109,0,164,85,55,85
train,patches_85.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_85.jpg,C:\NEU-DET\crops\train\patches\patches_85_obj00_patches.jpg,44,12,98,66,39,7,103,71,64,64
train,patches_85.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_85.jpg,C:\NEU-DET\crops\train\patches\patches_85_obj01_patches.jpg,107,1,156,79,102,0,161,84,59,84
train,patches_86.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_86.jpg,C:\NEU-DET\crops\train\patches\patches_86_obj00_patches.jpg,40,37,145,150,35,32,150,155,115,123
train,patches_87.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_87.jpg,C:\NEU-DET\crops\train\patches\patches_87_obj00_patches.jpg,9,7,93,67,4,2,98,72,94,70
train,patches_87.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_87.jpg,C:\NEU-DET\crops\train\patches\patches_87_obj01_patches.jpg,106,26,154,102,101,21,159,107,58,86
train,patches_87.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_87.jpg,C:\NEU-DET\crops\train\patches\patches_87_obj02_patches.jpg,114,139,198,199,109,134,200,200,91,66
train,patches_87.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_87.jpg,C:\NEU-DET\crops\train\patches\patches_87_obj03_patches.jpg,156,27,200,103,151,22,200,108,49,86
train,patches_88.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_88.jpg,C:\NEU-DET\crops\train\patches\patches_88_obj00_patches.jpg,1,28,35,98,0,23,40,103,40,80
train,patches_88.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_88.jpg,C:\NEU-DET\crops\train\patches\patches_88_obj01_patches.jpg,39,45,117,102,34,40,122,107,88,67
train,patches_88.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_88.jpg,C:\NEU-DET\crops\train\patches\patches_88_obj02_patches.jpg,123,15,172,138,118,10,177,143,59,133
train,patches_88.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_88.jpg,C:\NEU-DET\crops\train\patches\patches_88_obj03_patches.jpg,1,138,87,200,0,133,92,200,92,67
train,patches_89.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj00_patches.jpg,1,1,19,36,0,0,24,41,24,41
train,patches_89.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj01_patches.jpg,29,5,70,70,24,0,75,75,51,75
train,patches_89.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj02_patches.jpg,78,8,146,72,73,3,151,77,78,74
train,patches_89.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj03_patches.jpg,156,1,198,115,151,0,200,120,49,120
train,patches_89.jpg,4,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj04_patches.jpg,35,113,125,200,30,108,130,200,100,92
train,patches_89.jpg,5,patches,C:\NEU-DET\train\images\patches\patches_89.jpg,C:\NEU-DET\crops\train\patches\patches_89_obj05_patches.jpg,173,172,200,200,168,167,200,200,32,33
train,patches_9.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_9.jpg,C:\NEU-DET\crops\train\patches\patches_9_obj00_patches.jpg,65,66,139,138,60,61,144,143,84,82
train,patches_90.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_90.jpg,C:\NEU-DET\crops\train\patches\patches_90_obj00_patches.jpg,69,7,162,200,64,2,167,200,103,198
train,patches_90.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_90.jpg,C:\NEU-DET\crops\train\patches\patches_90_obj01_patches.jpg,130,120,182,200,125,115,187,200,62,85
train,patches_90.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_90.jpg,C:\NEU-DET\crops\train\patches\patches_90_obj02_patches.jpg,20,103,73,161,15,98,78,166,63,68
train,patches_91.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_91.jpg,C:\NEU-DET\crops\train\patches\patches_91_obj00_patches.jpg,25,110,68,187,20,105,73,192,53,87
train,patches_91.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_91.jpg,C:\NEU-DET\crops\train\patches\patches_91_obj01_patches.jpg,1,126,21,200,0,121,26,200,26,79
train,patches_91.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_91.jpg,C:\NEU-DET\crops\train\patches\patches_91_obj02_patches.jpg,98,61,150,181,93,56,155,186,62,130
train,patches_91.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_91.jpg,C:\NEU-DET\crops\train\patches\patches_91_obj03_patches.jpg,1,1,52,28,0,0,57,33,57,33
train,patches_92.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj00_patches.jpg,10,72,64,193,5,67,69,198,64,131
train,patches_92.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj01_patches.jpg,98,30,171,125,93,25,176,130,83,105
train,patches_92.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj02_patches.jpg,111,134,155,200,106,129,160,200,54,71
train,patches_92.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj03_patches.jpg,1,1,23,66,0,0,28,71,28,71
train,patches_92.jpg,4,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj04_patches.jpg,29,1,70,19,24,0,75,24,51,24
train,patches_92.jpg,5,patches,C:\NEU-DET\train\images\patches\patches_92.jpg,C:\NEU-DET\crops\train\patches\patches_92_obj05_patches.jpg,112,1,153,18,107,0,158,23,51,23
train,patches_93.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,C:\NEU-DET\crops\train\patches\patches_93_obj00_patches.jpg,10,1,76,128,5,0,81,133,76,133
train,patches_93.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,C:\NEU-DET\crops\train\patches\patches_93_obj01_patches.jpg,81,9,127,82,76,4,132,87,56,83
train,patches_93.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,C:\NEU-DET\crops\train\patches\patches_93_obj02_patches.jpg,69,136,120,200,64,131,125,200,61,69
train,patches_93.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,C:\NEU-DET\crops\train\patches\patches_93_obj03_patches.jpg,157,101,200,200,152,96,200,200,48,104
train,patches_93.jpg,4,patches,C:\NEU-DET\train\images\patches\patches_93.jpg,C:\NEU-DET\crops\train\patches\patches_93_obj04_patches.jpg,163,1,200,83,158,0,200,88,42,88
train,patches_94.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_94.jpg,C:\NEU-DET\crops\train\patches\patches_94_obj00_patches.jpg,85,73,120,127,80,68,125,132,45,64
train,patches_95.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_95.jpg,C:\NEU-DET\crops\train\patches\patches_95_obj00_patches.jpg,89,73,170,170,84,68,175,175,91,107
train,patches_95.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_95.jpg,C:\NEU-DET\crops\train\patches\patches_95_obj01_patches.jpg,43,74,94,145,38,69,99,150,61,81
train,patches_95.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_95.jpg,C:\NEU-DET\crops\train\patches\patches_95_obj02_patches.jpg,174,97,200,158,169,92,200,163,31,71
train,patches_96.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_96.jpg,C:\NEU-DET\crops\train\patches\patches_96_obj00_patches.jpg,67,51,143,165,62,46,148,170,86,124
train,patches_97.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_97.jpg,C:\NEU-DET\crops\train\patches\patches_97_obj00_patches.jpg,75,51,133,145,70,46,138,150,68,104
train,patches_97.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_97.jpg,C:\NEU-DET\crops\train\patches\patches_97_obj01_patches.jpg,90,146,130,193,85,141,135,198,50,57
train,patches_98.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_98.jpg,C:\NEU-DET\crops\train\patches\patches_98_obj00_patches.jpg,15,68,106,185,10,63,111,190,101,127
train,patches_98.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_98.jpg,C:\NEU-DET\crops\train\patches\patches_98_obj01_patches.jpg,100,94,172,191,95,89,177,196,82,107
train,patches_99.jpg,0,patches,C:\NEU-DET\train\images\patches\patches_99.jpg,C:\NEU-DET\crops\train\patches\patches_99_obj00_patches.jpg,17,1,94,53,12,0,99,58,87,58
train,patches_99.jpg,1,patches,C:\NEU-DET\train\images\patches\patches_99.jpg,C:\NEU-DET\crops\train\patches\patches_99_obj01_patches.jpg,29,133,79,200,24,128,84,200,60,72
train,patches_99.jpg,2,patches,C:\NEU-DET\train\images\patches\patches_99.jpg,C:\NEU-DET\crops\train\patches\patches_99_obj02_patches.jpg,110,45,165,199,105,40,170,200,65,160
train,patches_99.jpg,3,patches,C:\NEU-DET\train\images\patches\patches_99.jpg,C:\NEU-DET\crops\train\patches\patches_99_obj03_patches.jpg,105,1,156,58,100,0,161,63,61,63
train,pitted_surface_1.jpg,0,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_1.jpg,C:\NEU-DET\crops\train\pitted_surface\pitted_surface_1_obj00_pitted_surface.jpg,21,2,92,196,16,0,97,200,81,200
train,pitted_surface_1.jpg,1,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_1.jpg,C:\NEU-DET\crops\train\pitted_surface\pitted_surface_1_obj01_pitted_surface.jpg,85,3,188,195,80,0,193,200,113,200
train,pitted_surface_10.jpg,0,pitted_surface,C:\NEU-DET\train\images\pitted_surface\pitted_surface_10.jpg,C:\NEU-DET\crops\train\pitted_surface\pitted_surface_10_obj00_pitted_surface.jpg,5,56,195,194,0,51,200,199,200,148
